Timestamp,size
2022-01-06 09:45:00,2449881
2022-01-06 10:15:00,527074
2022-01-06 10:45:00,5375126.5
2022-01-06 11:15:00,1536023.5
2022-01-06 11:45:00,1930296
2022-01-06 12:15:00,1751930.5
2022-01-06 12:45:00,571490
2022-01-06 13:15:00,1679544.5
2022-01-06 13:45:00,913597
2022-01-06 14:15:00,2944049.5
2022-01-06 14:45:00,2358379
2022-01-06 15:15:00,4159685
2022-01-06 15:45:00,2748067.5
2022-01-06 16:15:00,5065579.5
2022-01-06 16:45:00,5306667
2022-01-06 17:15:00,3227210.5
2022-01-06 17:45:00,3271222
2022-01-06 18:15:00,1110754.5
2022-01-06 18:45:00,1289472.5
2022-01-06 19:15:00,1752983.5
2022-01-06 19:45:00,1989195
2022-01-06 20:15:00,1502367
2022-01-06 20:45:00,226152.5
2022-01-06 21:15:00,725823
2022-01-06 21:45:00,1378189
2022-01-06 22:15:00,929206
2022-01-06 22:45:00,1405787
2022-01-06 23:15:00,1988415
2022-01-06 23:45:00,1114221.5
2022-01-07 00:15:00,832371.5
2022-01-07 00:45:00,294562.5
2022-01-07 01:15:00,378922
2022-01-07 01:45:00,768665.5
2022-01-07 02:15:00,594904.5
2022-01-07 02:45:00,958871
2022-01-07 03:15:00,325510.5
2022-01-07 03:45:00,743121.5
2022-01-07 04:15:00,1929665
2022-01-07 04:45:00,1788952.5
2022-01-07 05:15:00,2993308.5
2022-01-07 05:45:00,210338
2022-01-07 06:15:00,1046116
2022-01-07 06:45:00,901199.5
2022-01-07 07:15:00,1616548.5
2022-01-07 07:45:00,745113.5
2022-01-07 08:15:00,2827529.5
2022-01-07 08:45:00,3469696
2022-01-07 09:15:00,3805663.5
2022-01-07 09:45:00,1011562
2022-01-07 10:15:00,791016
2022-01-07 10:45:00,402581
2022-01-07 11:15:00,225307.5
2022-01-07 11:45:00,421915
2022-01-07 12:15:00,2577287
2022-01-07 12:45:00,9451582.5
2022-01-07 13:15:00,10156047.5
2022-01-07 13:45:00,9890551
2022-01-07 14:15:00,9801951
2022-01-07 14:45:00,11087451
2022-01-07 15:15:00,8208455.5
2022-01-07 15:45:00,8842063
2022-01-07 16:15:00,10842121.5
2022-01-07 16:45:00,12061379
2022-01-07 17:15:00,12827199.5
2022-01-07 17:45:00,10034435.5
2022-01-07 18:15:00,10275296.5
2022-01-07 18:45:00,11287780.5
2022-01-07 19:15:00,8952197.5
2022-01-07 19:45:00,8543231.5
2022-01-07 20:15:00,7776802
2022-01-07 20:45:00,7701783.5
2022-01-07 21:15:00,1958277.5
2022-01-07 21:45:00,2984218
2022-01-07 22:15:00,4334214
2022-01-07 22:45:00,1615116
2022-01-07 23:15:00,1684098
2022-01-07 23:45:00,452646
2022-01-08 00:15:00,834894
2022-01-08 00:45:00,356618.5
2022-01-08 01:15:00,606373.5
2022-01-08 01:45:00,370202.5
2022-01-08 02:15:00,1920752.5
2022-01-08 02:45:00,2119693
2022-01-08 03:15:00,421902
2022-01-08 03:45:00,335503
2022-01-08 04:15:00,310338
2022-01-08 04:45:00,182988
2022-01-08 05:15:00,608543.5
2022-01-08 05:45:00,136992.5
2022-01-08 06:15:00,1691916
2022-01-08 06:45:00,2193671
2022-01-08 07:15:00,1586474.5
2022-01-08 07:45:00,242205.5
2022-01-08 08:15:00,594466.5
2022-01-08 08:45:00,200443
2022-01-08 09:15:00,432597
2022-01-08 09:45:00,372554
2022-01-08 10:15:00,2889233.5
2022-01-08 10:45:00,865547.5
2022-01-08 11:15:00,802370
2022-01-08 11:45:00,952053.5
2022-01-08 12:15:00,342264
2022-01-08 12:45:00,129888.5
2022-01-08 13:15:00,183197.5
2022-01-08 13:45:00,924793.5
2022-01-08 14:15:00,560344
2022-01-08 14:45:00,538134.5
2022-01-08 15:15:00,3223130
2022-01-08 15:45:00,4637997
2022-01-08 16:15:00,5009266.5
2022-01-08 16:45:00,5092265.5
2022-01-08 17:15:00,4334630
2022-01-08 17:45:00,5226501.5
2022-01-08 18:15:00,4703125
2022-01-08 18:45:00,3853184.5
2022-01-08 19:15:00,1896343.5
2022-01-08 19:45:00,1822673
2022-01-08 20:15:00,1230013.5
2022-01-08 20:45:00,222883
2022-01-08 21:15:00,518824.5
2022-01-08 21:45:00,3716705.5
2022-01-08 22:15:00,4208256.5
2022-01-08 22:45:00,2673112
2022-01-08 23:15:00,401957
2022-01-08 23:45:00,527749
2022-01-09 00:15:00,888956.5
2022-01-09 00:45:00,1195073.5
2022-01-09 01:15:00,1419096.5
2022-01-09 01:45:00,729099.5
2022-01-09 02:15:00,423466
2022-01-09 02:45:00,268749
2022-01-09 03:15:00,114981.5
2022-01-09 03:45:00,370931
2022-01-09 04:15:00,620646.5
2022-01-09 04:45:00,188526
2022-01-09 05:15:00,691249.5
2022-01-09 05:45:00,515846
2022-01-09 06:15:00,309440.5
2022-01-09 06:45:00,107237.5
2022-01-09 07:15:00,213382
2022-01-09 07:45:00,438427
2022-01-09 08:15:00,987877.5
2022-01-09 08:45:00,274517
2022-01-09 09:15:00,315164
2022-01-09 09:45:00,516897.5
2022-01-09 10:15:00,464887
2022-01-09 10:45:00,383489.5
2022-01-09 11:15:00,381014.5
2022-01-09 11:45:00,502243
2022-01-09 12:15:00,279287.5
2022-01-09 12:45:00,514681
2022-01-09 13:15:00,220599.5
2022-01-09 13:45:00,621130.5
2022-01-09 14:15:00,701977
2022-01-09 14:45:00,1135899
2022-01-09 15:15:00,512370.5
2022-01-09 15:45:00,1101315
2022-01-09 16:15:00,458667.5
2022-01-09 16:45:00,1359683.5
2022-01-09 17:15:00,460600
2022-01-09 17:45:00,1322960
2022-01-09 18:15:00,1397598.5
2022-01-09 18:45:00,515250
2022-01-09 19:15:00,175949.5
2022-01-09 19:45:00,436186.5
2022-01-09 20:15:00,2270707.5
2022-01-09 20:45:00,578174
2022-01-09 21:15:00,1251979.5
2022-01-09 21:45:00,1417429
2022-01-09 22:15:00,1741011
2022-01-09 22:45:00,509789.5
2022-01-09 23:15:00,142279.5
2022-01-09 23:45:00,246034.5
2022-01-10 00:15:00,138374
2022-01-10 00:45:00,202990.5
2022-01-10 01:15:00,250527.5
2022-01-10 01:45:00,429349.5
2022-01-10 02:15:00,871032.5
2022-01-10 02:45:00,758951
2022-01-10 03:15:00,698417.5
2022-01-10 03:45:00,199574.5
2022-01-10 04:15:00,1699879.5
2022-01-10 04:45:00,2264928.5
2022-01-10 05:15:00,107326
